,X,Y,Z,-40.53099688
636,15.37797434,0.082041572,-99.54357224,
637,15.37797434,0.082642056,-101.1568837,
638,15.37797434,0.083242541,-102.786762,
639,15.37797434,0.083843025,-104.4330079,
640,15.37797434,0.08444351,-106.0954243,
641,15.37797434,0.085043994,-107.7738164,
642,15.37797434,0.085644479,-109.4679915,
643,15.37797434,0.086244963,-111.1777589,
644,15.37797434,0.086845448,-112.9029304,
645,15.37797434,0.087445932,-114.6433193,
646,15.37797434,0.088046417,-116.3987414,
647,15.37797434,0.088646901,-118.1690142,
648,15.37797434,0.089247386,-119.9539575,
649,15.37797434,0.08984787,-121.7533928,
650,15.37797434,0.090448355,-123.5671437,
651,15.37797434,0.091048839,-125.3950356,
652,15.37797434,0.091649324,-127.236896,
653,15.37797434,0.092249808,-129.0925541,
654,15.37797434,0.092850293,-130.9618409,
655,15.37797434,0.093450777,-132.8445894,
656,15.37797434,0.094051262,-134.7406344,
657,15.37797434,0.094651746,-136.6498123,
658,15.37797434,0.095252231,-138.5719614,
659,15.37797434,0.095852715,-140.5069218,
660,15.37797434,0.0964532,-142.4545352,
661,15.37797434,0.097053684,-144.414645,
662,15.37797434,0.097654169,-146.3870964,
663,15.37797434,0.098254653,-148.3717362,
664,15.37797434,0.098855138,-150.3684128,
665,15.37797434,0.099455622,-152.3769763,
666,15.37797434,0.100056107,-154.3972782,
667,15.37797434,0.100656591,-156.4291719,
668,15.37797434,0.101257076,-158.4725121,
669,15.37797434,0.10185756,-160.5271553,
670,15.37797434,0.102458045,-162.5929592,
671,15.37797434,0.103058529,-164.6697832,
672,15.37797434,0.103659014,-166.7574883,
673,15.37797434,0.104259498,-168.8559367,
674,15.37797434,0.104859983,-170.9649924,
675,15.37797434,0.105460467,-173.0845205,
676,15.37797434,0.106060952,-175.2143877,
677,15.37797434,0.106661436,-177.354462,
678,15.37797434,0.107261921,-179.5046131,
679,15.37797434,0.107862405,-181.6647116,
680,15.37797434,0.10846289,-183.8346298,
681,15.37797434,0.109063374,-186.0142413,
682,15.37797434,0.109663859,-188.2034209,
683,15.37797434,0.110264343,-190.4020449,
684,15.37797434,0.110864828,-192.6099906,
685,15.37797434,0.111465312,-194.8271368,
686,15.37797434,0.112065797,-197.0533636,
687,15.37797434,0.112666281,-199.2885523,
688,15.37797434,0.113266766,-201.5325854,
689,15.37797434,0.11386725,-203.7853466,
690,15.37797434,0.114467735,-206.0467209,
691,15.37797434,0.115068219,-208.3165945,
692,15.37797434,0.115668704,-210.5948546,
693,15.37797434,0.116269188,-212.8813898,
694,15.37797434,0.116869673,-215.1760898,
695,15.37797434,0.117470157,-217.4788453,
696,15.37797434,0.118070642,-219.7895482,
697,15.37797434,0.118671126,-222.1080918,
698,15.37797434,0.119271611,-224.43437,
699,15.37797434,0.119872095,-226.7682782,
700,15.37797434,0.12047258,-229.1097126,
701,15.37797434,0.121073064,-231.4585707,
702,15.37797434,0.121673549,-233.814751,
703,15.37797434,0.122274033,-236.1781529,
704,15.37797434,0.122874518,-238.548677,
705,15.37797434,0.123475002,-241.0356624,
706,15.37797434,0.124075487,-243.5667341,
707,15.37797434,0.124675971,-246.1057052,
708,15.37797434,0.125276456,-248.6524593,
709,15.37797434,0.12587694,-251.2068814,
710,15.37797434,0.126477425,-253.7688577,
711,15.37797434,0.127077909,-256.3382756,
712,15.37797434,0.127678394,-258.9150237,
713,15.37797434,0.128278878,-261.498992,
714,15.37797434,0.128879363,-264.0900715,
715,15.37797434,0.129479847,-266.6881544,
716,15.37797434,0.130080332,-269.2931341,
717,15.37797434,0.130680816,-271.9049053,
718,15.37797434,0.131281301,-274.5233636,
719,15.37797434,0.131881785,-277.1484059,
720,15.37797434,0.13248227,-279.77993,
721,15.37797434,0.133082754,-282.4178351,
722,15.37797434,0.133683239,-285.0620212,
723,15.37797434,0.134283723,-287.7123896,
724,15.37797434,0.134884208,-290.3688426,
725,15.37797434,0.135484692,-293.0312834,
726,15.37797434,0.136085177,-295.6996164,
727,15.37797434,0.136685661,-298.3737471,
728,15.37797434,0.137286146,-301.0535818,
729,15.37797434,0.13788663,-303.7390279,
730,15.37797434,0.138487115,-306.4299938,
731,15.37797434,0.139087599,-309.126389,
732,15.37797434,0.139688084,-311.8281237,
733,15.37797434,0.140288568,-314.5351092,
734,15.37797434,0.140889053,-317.2472579,
735,15.37797434,0.141489537,-319.9644829,
736,15.37797434,0.142090022,-322.6866984,
737,15.37797434,0.142690506,-325.4138193,
738,15.37797434,0.143290991,-328.1457616,
739,15.37797434,0.143891475,-330.8824422,
740,15.37797434,0.14449196,-333.6237788,
741,15.37797434,0.145092444,-336.3696899,
742,15.37797434,0.145692929,-339.1200951,
743,15.37797434,0.146293413,-341.8749147,
744,15.37797434,0.146893898,-344.6340698,
745,15.37797434,0.147494382,-347.3974825,
746,15.37797434,0.148094867,-350.1650756,
747,15.37797434,0.148695351,-352.9367727,
748,15.37797434,0.149295836,-355.7124983,
749,15.37797434,0.14989632,-358.4921777,
750,20.09865484,0.00037568,-143.7595903,
751,20.09865484,0.000976164,-140.3485533,
752,20.09865484,0.001576649,-137.0046021,
753,20.09865484,0.002177133,-133.7305107,
754,20.09865484,0.002777618,-130.5262817,
755,20.09865484,0.003378102,-127.391386,
756,20.09865484,0.003978587,-124.3251441,
757,20.09865484,0.004579071,-121.3268249,
758,20.09865484,0.005179556,-118.3956801,
759,20.09865484,0.00578004,-115.5309576,
760,20.09865484,0.006380525,-112.7319075,
761,20.09865484,0.006981009,-109.9977857,
762,20.09865484,0.007581494,-107.3278549,
763,20.09865484,0.008181978,-104.7213859,
764,20.09865484,0.008782463,-102.1776576,
765,20.09865484,0.009382947,-99.69595772,
766,20.09865484,0.009983432,-97.27558264,
767,20.09865484,0.010583916,-94.91583743,
768,20.09865484,0.011184401,-92.61603585,
769,20.09865484,0.011784885,-90.37550028,
770,20.09865484,0.01238537,-88.19356167,
771,20.09865484,0.012985854,-86.0695594,
772,20.09865484,0.013586339,-84.0028412,
773,20.09865484,0.014186823,-81.99276305,
774,20.09865484,0.014787308,-80.03868906,
775,20.09865484,0.015387792,-78.13999134,
776,20.09865484,0.015988277,-76.29604992,
777,20.09865484,0.016588761,-74.50625261,
778,20.09865484,0.017189246,-72.76999489,
779,20.09865484,0.01778973,-71.08667981,
780,20.09865484,0.018390215,-69.45571786,
781,20.09865484,0.018990699,-67.8765269,
782,20.09865484,0.019591184,-66.34853198,
783,20.09865484,0.020191668,-64.87116531,
784,20.09865484,0.020792153,-63.4438661,
785,20.09865484,0.021392637,-62.06608048,
786,20.09865484,0.021993122,-60.73726141,
787,20.09865484,0.022593606,-59.45686853,
788,20.09865484,0.023194091,-58.22436813,
789,20.09865484,0.023794575,-57.03923299,
790,20.09865484,0.02439506,-55.90094234,
791,20.09865484,0.024995544,-54.80898169,
792,20.09865484,0.025596029,-53.76284284,
793,20.09865484,0.026196513,-52.7620237,
794,20.09865484,0.026796998,-51.80602825,
795,20.09865484,0.027397482,-50.89436641,
796,20.09865484,0.027997967,-50.02655402,
797,20.09865484,0.028598451,-49.20211269,
798,20.09865484,0.029198936,-48.42056975,
799,20.09865484,0.02979942,-47.68145816,
800,20.09865484,0.030399905,-46.98431643,
801,20.09865484,0.031000389,-46.32868854,
802,20.09865484,0.031600874,-45.71412386,
803,20.09865484,0.032201358,-45.14017708,
804,20.09865484,0.032801843,-44.60640814,
805,20.09865484,0.033402327,-44.11238214,
806,20.09865484,0.034002812,-43.65766926,
807,20.09865484,0.034603296,-43.24184472,
808,20.09865484,0.035203781,-42.86448871,
809,20.09865484,0.035804265,-42.52518626,
810,20.09865484,0.03640475,-42.22352725,
811,20.09865484,0.037005234,-41.9591063,
812,20.09865484,0.037605719,-41.73152272,
813,20.09865484,0.038206203,-41.54038042,
814,20.09865484,0.038806688,-41.38528788,
815,20.09865484,0.039407172,-41.26585808,
816,20.09865484,0.040007657,-41.18170841,
817,20.09865484,0.040608141,-41.13246065,
818,20.09865484,0.041208626,-41.11774089,
819,20.09865484,0.04180911,-41.13717945,
820,20.09865484,0.042409595,-41.19041089,
821,20.09865484,0.043010079,-41.27707386,
822,20.09865484,0.043610564,-41.39681113,
823,20.09865484,0.044211048,-41.54926948,
824,20.09865484,0.044811533,-41.73409967,
825,20.09865484,0.045412017,-41.95095638,
826,20.09865484,0.046012502,-42.19949816,
827,20.09865484,0.046612986,-42.47938738,
828,20.09865484,0.047213471,-42.79029017,
829,20.09865484,0.047813955,-43.1318764,
830,20.09865484,0.04841444,-43.50381957,
831,20.09865484,0.049014924,-43.90579684,
832,20.09865484,0.049615409,-44.33748893,
833,20.09865484,0.050215893,-44.79858006,
834,20.09865484,0.050816378,-45.28875797,
835,20.09865484,0.051416862,-45.80771381,
836,20.09865484,0.052017347,-46.35514213,
837,20.09865484,0.052617831,-46.93074083,
838,20.09865484,0.053218316,-47.53421111,
839,20.09865484,0.0538188,-48.16525742,
840,20.09865484,0.054419285,-48.82358745,
841,20.09865484,0.055019769,-49.50891205,
842,20.09865484,0.055620254,-50.22094522,
843,20.09865484,0.056220738,-50.95940404,
844,20.09865484,0.056821223,-51.72400868,
845,20.09865484,0.057421707,-52.51448229,
846,20.09865484,0.058022192,-53.33055103,
847,20.09865484,0.058622676,-54.17194399,
848,20.09865484,0.059223161,-55.03839317,
849,20.09865484,0.059823645,-55.92963344,
850,20.09865484,0.06042413,-56.84540251,
851,20.09865484,0.061024614,-57.78544087,
852,20.09865484,0.061625099,-58.7494918,
853,20.09865484,0.062225583,-59.73730129,
854,20.09865484,0.062826068,-60.74861802,
855,20.09865484,0.063426552,-61.78319336,
856,20.09865484,0.064027037,-62.84078128,
857,20.09865484,0.064627521,-63.92113836,
858,20.09865484,0.065228006,-65.02402374,
859,20.09865484,0.06582849,-66.14919911,
860,20.09865484,0.066428975,-67.29642864,
861,20.09865484,0.067029459,-68.46547898,
862,20.09865484,0.067629944,-69.65611923,
863,20.09865484,0.068230428,-70.86812088,
864,20.09865484,0.068830913,-72.10125783,
865,20.09865484,0.069431397,-73.35530632,
866,20.09865484,0.070031882,-74.63004492,
867,20.09865484,0.070632366,-75.92525449,
868,20.09865484,0.071232851,-77.24071816,
869,20.09865484,0.071833335,-78.57622132,
870,20.09865484,0.07243382,-79.93155156,
871,20.09865484,0.073034304,-81.30649865,
872,20.09865484,0.073634789,-82.70085455,
873,20.09865484,0.074235273,-84.11441335,
874,20.09865484,0.074835758,-85.54697123,
875,20.09865484,0.075436242,-86.99832648,
876,20.09865484,0.076036727,-88.46827945,
877,20.09865484,0.076637211,-89.95663253,
878,20.09865484,0.077237696,-91.4631901,
879,20.09865484,0.07783818,-92.98775858,
880,20.09865484,0.078438665,-94.5301463,
881,20.09865484,0.079039149,-96.09016358,
882,20.09865484,0.079639634,-97.66762263,
883,20.09865484,0.080240118,-99.2623376,
884,20.09865484,0.080840603,-100.9419895,
885,20.09865484,0.081441087,-102.6642251,
886,20.09865484,0.082041572,-104.4055985,
887,20.09865484,0.082642056,-106.1658884,
888,20.09865484,0.083242541,-107.9448805,
889,20.09865484,0.083843025,-109.7423635,
890,20.09865484,0.08444351,-111.5581286,
891,20.09865484,0.085043994,-113.3919694,
892,20.09865484,0.085644479,-115.2436816,
893,20.09865484,0.086244963,-117.113063,
894,20.09865484,0.086845448,-118.9999138,
895,20.09865484,0.087445932,-120.9040362,
896,20.09865484,0.088046417,-122.8252342,
897,20.09865484,0.088646901,-124.7633142,
898,20.09865484,0.089247386,-126.7180846,
899,20.09865484,0.08984787,-128.6893555,
900,20.09865484,0.090448355,-130.6769392,
901,20.09865484,0.091048839,-132.68065,
902,20.09865484,0.091649324,-134.700304,
903,20.09865484,0.092249808,-136.7357192,
904,20.09865484,0.092850293,-138.7867155,
905,20.09865484,0.093450777,-140.8531148,
906,20.09865484,0.094051262,-142.9347406,
907,20.09865484,0.094651746,-145.0314184,
908,20.09865484,0.095252231,-147.1429755,
909,20.09865484,0.095852715,-149.2692407,
910,20.09865484,0.0964532,-151.4100449,
911,20.09865484,0.097053684,-153.5652205,
912,20.09865484,0.097654169,-155.7346018,
913,20.09865484,0.098254653,-157.9180247,
914,20.09865484,0.098855138,-160.1153266,
915,20.09865484,0.099455622,-162.3263469,
916,20.09865484,0.100056107,-164.5509264,
917,20.09865484,0.100656591,-166.7889075,
918,20.09865484,0.101257076,-169.0401344,
919,20.09865484,0.10185756,-171.3044526,
920,20.09865484,0.102458045,-173.5817095,
921,20.09865484,0.103058529,-175.8717537,
922,20.09865484,0.103659014,-178.1744356,
923,20.09865484,0.104259498,-180.4896069,
924,20.09865484,0.104859983,-182.8171209,
925,20.09865484,0.105460467,-185.1568325,
926,20.09865484,0.106060952,-187.5085978,
927,20.09865484,0.106661436,-189.8722744,
928,20.09865484,0.107261921,-192.2477216,
929,20.09865484,0.107862405,-194.6347998,
930,20.09865484,0.10846289,-197.0333708,
931,20.09865484,0.109063374,-199.4432981,
932,20.09865484,0.109663859,-201.8644462,
933,20.09865484,0.110264343,-204.2966811,
934,20.09865484,0.110864828,-206.7398701,
935,20.09865484,0.111465312,-209.193882,
936,20.09865484,0.112065797,-211.6585867,
937,20.09865484,0.112666281,-214.1338553,
938,20.09865484,0.113266766,-216.6195606,
939,20.09865484,0.11386725,-219.1155761,
940,20.09865484,0.114467735,-221.621777,
941,20.09865484,0.115068219,-224.1380395,
942,20.09865484,0.115668704,-226.6642412,
943,20.09865484,0.116269188,-229.2002607,
944,20.09865484,0.116869673,-231.7459779,
945,20.09865484,0.117470157,-234.3012739,
946,20.09865484,0.118070642,-236.866031,
947,20.09865484,0.118671126,-239.4401326,
948,20.09865484,0.119271611,-242.0234631,
949,20.09865484,0.119872095,-244.6159084,
950,20.09865484,0.12047258,-247.2173552,
951,20.09865484,0.121073064,-249.8276914,
952,20.09865484,0.121673549,-252.446806,
953,20.09865484,0.122274033,-255.0745891,
954,20.09865484,0.122874518,-257.7109319,
955,20.09865484,0.123475002,-260.3557265,
956,20.09865484,0.124075487,-263.0088664,
957,20.09865484,0.124675971,-265.6702458,
958,20.09865484,0.125276456,-268.3397599,
959,20.09865484,0.12587694,-271.0173053,
960,20.09865484,0.126477425,-273.7027793,
961,20.09865484,0.127077909,-276.3960801,
962,20.09865484,0.127678394,-279.0971072,
963,20.09865484,0.128278878,-281.8057609,
964,20.09865484,0.128879363,-284.5219425,
965,20.09865484,0.129479847,-287.2455542,
966,20.09865484,0.130080332,-289.9764991,
967,20.09865484,0.130680816,-292.7146815,
968,20.09865484,0.131281301,-295.4600063,
969,20.09865484,0.131881785,-298.2123795,
970,20.09865484,0.13248227,-300.971708,
971,20.09865484,0.133082754,-303.7378995,
972,20.09865484,0.133683239,-306.5108626,
973,20.09865484,0.134283723,-309.290507,
974,20.09865484,0.134884208,-312.0767429,
975,20.09865484,0.135484692,-314.8694816,
976,20.09865484,0.136085177,-317.6686353,
977,20.09865484,0.136685661,-320.4741169,
978,20.09865484,0.137286146,-323.2858401,
979,20.09865484,0.13788663,-326.1037195,
980,20.09865484,0.138487115,-328.9276706,
981,20.09865484,0.139087599,-331.7576095,
982,20.09865484,0.139688084,-334.5934534,
983,20.09865484,0.140288568,-337.4351199,
984,20.09865484,0.140889053,-340.2825278,
985,20.09865484,0.141489537,-343.1355963,
986,20.09865484,0.142090022,-345.9942457,
987,20.09865484,0.142690506,-348.8583968,
988,20.09865484,0.143290991,-351.7279712,
989,20.09865484,0.143891475,-354.6028914,
990,20.09865484,0.14449196,-357.4830804,
991,20.09865484,0.145092444,-360.3684622,
992,20.09865484,0.145692929,-363.2589613,
993,20.09865484,0.146293413,-366.1545031,
994,20.09865484,0.146893898,-369.0550134,
995,20.09865484,0.147494382,-371.960419,
996,20.09865484,0.148094867,-374.8706474,
997,20.09865484,0.148695351,-377.7856266,
998,20.09865484,0.149295836,-380.7052853,
999,20.09865484,0.14989632,-383.629553,
1000,24.81933533,0.00037568,-143.7319068,
1001,24.81933533,0.000976164,-140.2891617,
1002,24.81933533,0.001576649,-136.9131272,
1003,24.81933533,0.002177133,-133.6072013,
1004,24.81933533,0.002777618,-130.371683,
1005,24.81933533,0.003378102,-127.20617,
1006,24.81933533,0.003978587,-124.1100493,
1007,24.81933533,0.004579071,-121.0826318,
1008,24.81933533,0.005179556,-118.1231987,
1009,24.81933533,0.00578004,-115.2310208,
1010,24.81933533,0.006380525,-112.4053676,
1011,24.81933533,0.006981009,-109.6455117,
1012,24.81933533,0.007581494,-106.9507309,
1013,24.81933533,0.008181978,-104.3203098,
1014,24.81933533,0.008782463,-101.7535404,
1015,24.81933533,0.009382947,-99.24972274,
1016,24.81933533,0.009983432,-96.80816462,
1017,24.81933533,0.010583916,-94.42818221,
1018,24.81933533,0.011184401,-92.10909987,
1019,24.81933533,0.011784885,-89.85025014,
1020,24.81933533,0.01238537,-87.65097371,
1021,24.81933533,0.012985854,-85.51061937,
1022,24.81933533,0.013586339,-83.42854389,
1023,24.81933533,0.014186823,-81.40411197,
1024,24.81933533,0.014787308,-79.4366961,
1025,24.81933533,0.015387792,-77.5256765,
1026,24.81933533,0.015988277,-75.67044101,
1027,24.81933533,0.016588761,-73.87038496,
1028,24.81933533,0.017189246,-72.12491109,
1029,24.81933533,0.01778973,-70.43342943,
1030,24.81933533,0.018390215,-68.79535723,
1031,24.81933533,0.018990699,-67.21011881,
1032,24.81933533,0.019591184,-65.67714549,
1033,24.81933533,0.020191668,-64.19587548,
1034,24.81933533,0.020792153,-62.76575376,
1035,24.81933533,0.021392637,-61.38623204,
1036,24.81933533,0.021993122,-60.05676858,
1037,24.81933533,0.022593606,-58.77682819,
1038,24.81933533,0.023194091,-57.54588204,
1039,24.81933533,0.023794575,-56.36340763,
1040,24.81933533,0.02439506,-55.22888869,
1041,24.81933533,0.024995544,-54.14181508,
1042,24.81933533,0.025596029,-53.1016827,
1043,24.81933533,0.026196513,-52.10799341,
1044,24.81933533,0.026796998,-51.16025494,
1045,24.81933533,0.027397482,-50.25798081,
1046,24.81933533,0.027997967,-49.40069025,
1047,24.81933533,0.028598451,-48.58790811,
1048,24.81933533,0.029198936,-47.8191648,
1049,24.81933533,0.02979942,-47.09399618,
1050,24.81933533,0.030399905,-46.41194351,
1051,24.81933533,0.031000389,-45.77255336,
1052,24.81933533,0.031600874,-45.17537756,
1053,24.81933533,0.032201358,-44.61997308,
1054,24.81933533,0.032801843,-44.105902,
1055,24.81933533,0.033402327,-43.63273143,
1056,24.81933533,0.034002812,-43.20003342,
1057,24.81933533,0.034603296,-42.80738491,
1058,24.81933533,0.035203781,-42.45436768,
