"species_id","midas_number"
"Actinotalea_fermentans_62353","62353"
"Staphylococcus_sp_62352","62352"
"Bacteriovorax_marinus_62355","62355"
"Azospirillum_lipoferum_62354","62354"
"Corynebacterium_nuruki_62357","62357"
"Haemophilus_parainfluenzae_62356","62356"
"Lactobacillus_harbinensis_58901","58901"
"Lactobacillus_ceti_58900","58900"
"Lactobacillus_psittaci_58903","58903"
"Lactobacillus_paralimentarius_58902","58902"
"Leeia_oryzae_58905","58905"
"Lactococcus_chungangensis_58904","58904"
"Legionella_geestiana_58907","58907"
"Legionella_cherrii_58906","58906"
"Corynebacterium_massiliense_58775","58775"
"Nocardiopsis_kunsanensis_59768","59768"
"Nocardiopsis_valliformis_59769","59769"
"Leuconostoc_lactis_59766","59766"
"Nocardiopsis_halotolerans_59767","59767"
"Tolypothrix_campylonemoides_59764","59764"
"Variovorax_paradoxus_59765","59765"
"Borrelia_chilensis_59762","59762"
"Scytonema_millei_59763","59763"
"Pseudomonas_resinovorans_59760","59760"
"Nocardiopsis_prasina_59761","59761"
"Pseudoalteromonas_haloplanktis_57908","57908"
"Citrobacter_freundii_57904","57904"
"Escherichia_coli_57907","57907"
"Chelatococcus_sp_59508","59508"
"Paenisporosarcina_sp_59509","59509"
"Stenotrophomonas_maltophilia_59502","59502"
"Streptomyces_sp_59503","59503"
"Staphylococcus_sp_59500","59500"
"Mycobacterium_mageritense_59501","59501"
"Lysinibacillus_massiliensis_59506","59506"
"Pseudomonas_psychrophila_59507","59507"
"Janibacter_hoylei_59504","59504"
"Gemmata_sp_59505","59505"
"Synechocystis_sp_44952","44952"
"Herbaspirillum_seropedicae_50307","50307"
"Fibrobacter_succinogenes_47270","47270"
"Bacillus_psychrosaccharolyticus_59357","59357"
"Leptolyngbya_sp_59356","59356"
"Microbacterium_barkeri_59427","59427"
"Spirulina_subsalsa_59354","59354"
"Oscillatoria_sp_59353","59353"
"Microcoleus_sp_59352","59352"
"Oceanimonas_smirnovii_59890","59890"
"Bacillus_macauensis_59423","59423"
"Microbulbifer_variabilis_59891","59891"
"Paenibacillus_sp_59422","59422"
"Novispirillum_itersonii_59892","59892"
"Synechococcus_sp_59893","59893"
"Paenibacillaceae_bacterium_59894","59894"
"Butyrivibrio_sp_59895","59895"
"Butyrivibrio_sp_59896","59896"
"Butyrivibrio_sp_59897","59897"
"Psychrobacter_arcticus_61071","61071"
"Streptomyces_sp_61070","61070"
"Exiguobacterium_sibiricum_61073","61073"
"Nitrosomonas_sp_61072","61072"
"Ralstonia_eutropha_61075","61075"
"Verrucosispora_maris_61074","61074"
"Methylobacillus_flagellatus_61077","61077"
"Chlamydophila_felis_61076","61076"
"Photobacterium_halotolerans_61079","61079"
"Vibrio_ponticus_61078","61078"
"Novosphingobium_malaysiense_60212","60212"
"Bacillus_megaterium_60213","60213"
"Kitasatospora_cheerisanensis_60210","60210"
"Mumia_flava_60211","60211"
"Tenacibaculum_maritimum_60216","60216"
"Sulfurospirillum_arsenophilum_60217","60217"
"Flavihumibacter_solisilvae_60214","60214"
"Janthinobacterium_agaricidamnosum_60215","60215"
"Herminiimonas_sp_60218","60218"
"Arthrobacter_sp_60219","60219"
"Caldanaerobacter_subterraneus_56626","56626"
"Edwardsiella_tarda_56627","56627"
"Fangia_hongkongensis_58838","58838"
"Kutzneria_sp_61299","61299"
"Planctomyces_maris_61298","61298"
"Pseudoalteromonas_atlantica_61295","61295"
"Burkholderia_oklahomensis_61294","61294"
"Empedobacter_falsenii_61297","61297"
"Sodalis_glossinidius_61296","61296"
"Chlorobium_chlorochromatii_61291","61291"
"Exiguobacterium_mexicanum_61290","61290"
"Magnetospirillum_magneticum_61293","61293"
"Variovorax_paradoxus_61292","61292"
"Lachnospiraceae_bacterium_61440","61440"
"Clostridium_cf_54592","54592"
"Lachnospiraceae_bacterium_61441","61441"
"Bacillus_cereus_52301","52301"
"Listeria_monocytogenes_56337","56337"
"Erysipelothrix_rhusiopathiae_56338","56338"
"Streptomyces_sp_57574","57574"
"Granulibacter_bethesdensis_57577","57577"
"Arcobacter_butzleri_57576","57576"
"Staphylococcus_warneri_61923","61923"
"Peptostreptococcus_stomatis_61922","61922"
"Desulfovibrio_sp_61921","61921"
"Desulfovibrio_fructosovorans_61920","61920"
"Paenibacillus_chondroitinus_61927","61927"
"Porphyromonas_uenonis_61926","61926"
"Lactobacillus_jensenii_61925","61925"
"Neisseria_flavescens_61924","61924"
"Nautilia_profundicola_61929","61929"
"Brenneria_sp_61928","61928"
"Hydrogenobaculum_sp_46940","46940"
"Chryseobacterium_sp_44548","44548"
"Helicobacter_pylori_44545","44545"
"Nocardiopsis_alba_54284","54284"
"Methylophaga_lonarensis_59951","59951"
"Tistrella_mobilis_58598","58598"
"Thermus_sp_58599","58599"
"Gordonia_rhizosphera_58596","58596"
"Pseudomonas_stutzeri_58597","58597"
"Mesorhizobium_alhagi_58594","58594"
"Gordonia_otitidis_58595","58595"
"Clostridium_cellulovorans_33915","33915"
"Flavobacterium_enshiense_58593","58593"
"Paenirhodobacter_enshiensis_58590","58590"
"Synechococcus_sp_58591","58591"
"Desulfomonile_tiedjei_62168","62168"
"Aeromonas_popoffii_62169","62169"
"Niastella_koreensis_62162","62162"
"Enterobacter_lignolyticus_62163","62163"
"Coriobacterium_glomerans_62160","62160"
"Streptomyces_zinciresistens_62161","62161"
"Kibdelosporangium_sp_62166","62166"
"Megasphaera_micronuciformis_62167","62167"
"Pediococcus_claussenii_62164","62164"
"Listeria_marthii_62165","62165"
"Lysobacter_antibioticus_59953","59953"
"Prochlorococcus_marinus_47596","47596"
"Bacteroides_sp_38040","38040"
"Pseudomonas_pseudoalcaligenes_59249","59249"
"Acinetobacter_oleivorans_59248","59248"
"Helicobacter_pylori_59241","59241"
"Helicobacter_pylori_59240","59240"
"Helicobacter_pylori_59243","59243"
"Helicobacter_pylori_59242","59242"
"Blastococcus_saxobsidens_59245","59245"
"Bradyrhizobium_sp_59244","59244"
"Pseudomonas_mandelii_59247","59247"
"Synechocystis_sp_59246","59246"
"Prochlorococcus_marinus_35018","35018"
"Alkaliphilus_oremlandii_61310","61310"
"Burkholderia_dolosa_61311","61311"
"Methylobacter_marinus_55881","55881"
"Roseobacter_sp_61312","61312"
"Geobacter_uraniireducens_61313","61313"
"Acidothermus_cellulolyticus_61314","61314"
"Pyramidobacter_piscolens_61315","61315"
"Anoxybacillus_flavithermus_61640","61640"
"Paenibacillus_daejeonensis_58975","58975"
"Treponema_socranskii_50175","50175"
"Marinomonas_posidonica_61641","61641"
"Exiguobacterium_aurantiacum_55523","55523"
"Ruminococcus_flavefaciens_55887","55887"
"Methylomonas_sp_59329","59329"
"Paenibacillus_ginsengihumi_58977","58977"
"Thioalkalivibrio_sp_56293","56293"
"Mesorhizobium_loti_56292","56292"
"Vibrio_alginolyticus_56291","56291"
"Enterococcus_faecalis_56297","56297"
"Thermus_oshimai_55214","55214"
"Helicobacter_pylori_56616","56616"
"Streptococcus_gallolyticus_57748","57748"
"Prevotella_loescheii_57749","57749"
"Lebetimonas_sp_57742","57742"
"Pantoea_vagans_57743","57743"
"Prevotella_salivae_57216","57216"
"Thioalkalivibrio_sp_57741","57741"
"Helicobacter_pylori_60155","60155"
"Helicobacter_pylori_60154","60154"
"Lachnospiraceae_bacterium_60405","60405"
"Pseudobutyrivibrio_sp_60404","60404"
"Oribacterium_sp_60403","60403"
"Prevotella_sp_60402","60402"
"Prevotella_sp_60401","60401"
"Butyrivibrio_sp_60400","60400"
"Sinomonas_sp_60159","60159"
"Amycolatopsis_orientalis_60158","60158"
"Lachnospiraceae_bacterium_60409","60409"
"Lachnospiraceae_bacterium_60408","60408"
"Tetragenococcus_muriaticus_53913","53913"
"Spirochaeta_thermophila_62379","62379"
"Marinithermus_hydrothermalis_62378","62378"
"Treponema_succinifaciens_62377","62377"
"Desulfurobacterium_thermolithotrophum_62376","62376"
"Stenotrophomonas_maltophilia_62375","62375"
"Thermaerobacter_subterraneus_62374","62374"
"Chloroflexus_sp_62373","62373"
"Halobacillus_halophilus_62372","62372"
"Aerococcus_urinae_62371","62371"
"Atopobium_vaginae_62370","62370"
"Ralstonia_solanacearum_57559","57559"
"Thermotoga_hypogea_44713","44713"
"Hydrogenovibrio_marinus_44712","44712"
"Streptococcus_massiliensis_44717","44717"
"Sporomusa_ovata_44718","44718"
"Lactobacillus_pobuzihii_59744","59744"
"Cystobacter_fuscus_59745","59745"
"Campylobacter_concisus_59746","59746"
"Campylobacter_concisus_59747","59747"
"Streptococcus_mitis_59740","59740"
"Mariniradius_saccharolyticus_59741","59741"
"Pseudomonas_putida_59742","59742"
"Pseudomonas_sp_59743","59743"
"Campylobacter_concisus_59748","59748"
"Campylobacter_concisus_59749","59749"
"Xenorhabdus_bovienii_57960","57960"
"Paenibacillus_sp_57961","57961"
"Amycolatopsis_orientalis_57965","57965"
"Streptococcus_suis_58291","58291"
"Streptococcus_suis_58290","58290"
"Clavibacter_michiganensis_58293","58293"
"Carnobacterium_maltaromaticum_54241","54241"
"Helicobacter_pylori_58295","58295"
"Streptococcus_infantarius_58294","58294"
"Helicobacter_pylori_58297","58297"
"Bordetella_bronchiseptica_58296","58296"
"Streptococcus_agalactiae_58299","58299"
"Helicobacter_pylori_58298","58298"
"Marinomonas_ushuaiensis_58929","58929"
"Marinococcus_halotolerans_58928","58928"
"Enterobacteriaceae_bacterium_59520","59520"
"Streptomyces_davawensis_59521","59521"
"Streptococcus_suis_59522","59522"
"Streptococcus_suis_59523","59523"
"Streptococcus_suis_59524","59524"
"Streptococcus_suis_59525","59525"
"Streptococcus_suis_59526","59526"
"Streptococcus_suis_59527","59527"
"Streptococcus_suis_59528","59528"
"Streptococcus_suis_59529","59529"
"Lactobacillus_mali_58435","58435"
"Lactobacillus_suebicus_58434","58434"
"Lactobacillus_versmoldensis_58437","58437"
"Lactobacillus_zeae_58436","58436"
"Brachyspira_intermedia_58431","58431"
"Pseudoxanthomonas_spadix_58430","58430"
"Lactobacillus_malefermentans_58433","58433"
"Serratia_sp_58432","58432"
"Bizionia_argentinensis_58439","58439"
"Lactobacillus_acidipiscis_58438","58438"
"Actinomyces_sp_62277","62277"
"Sulfurospirillum_barnesii_62268","62268"
"Achromobacter_xylosoxidans_62275","62275"
"Gordonia_bronchialis_61729","61729"
"Geodermatophilus_obscurus_61728","61728"
"Ruminococcus_albus_61059","61059"
"Dichelobacter_nodosus_61058","61058"
"Sebaldella_termitidis_61725","61725"
"Anaerococcus_prevotii_61724","61724"
"Brachyspira_murdochii_61727","61727"
"Pseudomonas_lutea_61054","61054"
"Thermanaerovibrio_acidaminovorans_61721","61721"
"Sulfurospirillum_deleyianum_61720","61720"
"Acidimicrobium_ferrooxidans_61723","61723"
"Verrucomicrobium_spinosum_61050","61050"
"Pseudomonas_syringae_60238","60238"
"Helicobacter_canis_60239","60239"
"Leisingera_sp_60898","60898"
"Leisingera_sp_60899","60899"
"Terrisporobacter_sp_60894","60894"
"Helicobacter_pylori_60231","60231"
"Roseovarius_sp_60232","60232"
"Leisingera_sp_60897","60897"
"Helicobacter_apodemus_60234","60234"
"Mesorhizobium_sp_60891","60891"
"Alicyclobacillus_acidoterrestris_60236","60236"
"Pseudomonas_syringae_60237","60237"
"Prevotella_pleuritidis_55957","55957"
"Kordiimonas_gwangyangensis_46381","46381"
"Bradyrhizobium_japonicum_56600","56600"
"Campylobacter_subantarcticus_56601","56601"
"Vibrio_natriegens_56602","56602"
"Cyanothece_sp_56351","56351"
"Turicibacter_sanguinis_52329","52329"
"Gluconacetobacter_diazotrophicus_52323","52323"
"Methylocystis_sp_57009","57009"
"Lactobacillus_mucosae_57556","57556"
"Agrobacterium_fabrum_57555","57555"
"Phaeobacter_sp_57004","57004"
"Sphingobium_japonicum_57007","57007"
"Pseudomonas_viridiflava_57558","57558"
"Arthromitus_sp_53052","53052"
"Salinispora_tropica_53050","53050"
"Sphingobium_sp_61949","61949"
"Phascolarctobacterium_succinatutens_61948","61948"
"Aquimarina_agarilytica_61941","61941"
"Vibrio_splendidus_61940","61940"
"Roseburia_inulinivorans_61943","61943"
"Paenibacillus_sp_61942","61942"
"Granulicatella_elegans_61945","61945"
"Methylocystis_sp_61944","61944"
"Marinobacter_nanhaiticus_61947","61947"
"Prevotella_tannerae_61946","61946"
"Cetobacterium_somerae_60094","60094"
"Streptococcus_suis_60095","60095"
"Bacillus_selenatarsenatis_60096","60096"
"Aggregatibacter_sp_60097","60097"
"Roseivivax_sp_60090","60090"
"Aquimarina_sp_60091","60091"
"Thioclava_sp_60092","60092"
"Marinobacter_lipolyticus_60093","60093"
"Atopobium_sp_60098","60098"
"Leptotrichia_sp_60099","60099"
"Rhodococcus_rhodochrous_53279","53279"
"Meganema_perideroedes_58936","58936"
"Corynebacterium_glutamicum_56976","56976"
"Sediminibacterium_sp_57886","57886"
"Parabacteroides_merdae_56972","56972"
"Lachnospiraceae_bacterium_56970","56970"
"Burkholderia_multivorans_56971","56971"
"Vibrio_rotiferianus_56978","56978"
"Haemophilus_parasuis_57880","57880"
"Bifidobacterium_asteroides_44522","44522"
"Ignatzschineria_larvae_58608","58608"
"Sedimenticola_selenatireducens_58609","58609"
"Flavobacterium_antarcticum_58606","58606"
"Glycomyces_tenuis_58607","58607"
"Salinispora_pacifica_54583","54583"
"Corynebacterium_sputi_58605","58605"
"Megasphaera_sp_58602","58602"
"Alicyclobacillus_pomorum_58603","58603"
"Clostridiales_bacterium_58600","58600"
"Coriobacteriaceae_bacterium_58601","58601"
"Weissella_cibaria_62498","62498"
"Staphylococcus_simiae_62499","62499"
"Actinokineospora_sp_62492","62492"
"Syntrophorhabdus_aromaticivorans_62493","62493"
"Methylobacterium_mesophilicum_62490","62490"
"Peptoniphilus_harei_62491","62491"
"Ewingella_americana_62496","62496"
"Leclercia_adecarboxylata_62497","62497"
"SAR116_cluster_62494","62494"
"Dietzia_cinnamea_62495","62495"
"Bacillus_sp_37296","37296"
"Treponema_denticola_33246","33246"
"Bifidobacterium_dentium_55719","55719"
"Oribacterium_sp_54059","54059"
"Borrelia_afzelii_54058","54058"
"Microbacterium_testaceum_62636","62636"
"Erwinia_mallotivora_62141","62141"
"Enterobacteriaceae_bacterium_62142","62142"
"Caulobacter_henricii_62143","62143"
"Deinococcus_proteolyticus_62144","62144"
"Bacteroides_helcogenes_62145","62145"
"Paludibacter_propionicigenes_62146","62146"
"Desulfurella_acetivorans_62147","62147"
"Saprospira_grandis_62148","62148"
"Midichloria_mitochondrii_62149","62149"
"Flavobacteriaceae_bacterium_62638","62638"
"Streptacidiphilus_rugosus_62639","62639"
"Nevskia_soli_58956","58956"
"Niabella_aurantiaca_58957","58957"
"Paenibacillus_sp_59267","59267"
"Streptomyces_sp_59266","59266"
"Streptomyces_sp_59265","59265"
"Streptomyces_sp_59264","59264"
"Halomonas_hydrothermalis_59263","59263"
"Clostridium_difficile_59262","59262"
"Microbacterium_sp_59261","59261"
"Arthrobacter_sp_59260","59260"
"Burkholderia_vietnamiensis_54338","54338"
"Corynebacterium_sp_48834","48834"
"Streptomyces_sp_59269","59269"
"Caloranaerobacter_azorensis_59268","59268"
"Serratia_sp_35039","35039"
"Streptomyces_aurantiacus_59950","59950"
"Sulfuricurvum_sp_35035","35035"
"Alteromonas_sp_35036","35036"
"Nocardia_veterana_59480","59480"
"Sphaerotilus_natans_59955","59955"
"Neorickettsia_helminthoeca_59954","59954"
"Brachyspira_hampsonii_59957","59957"
"Zhouia_amylolytica_59956","59956"
"Clostridium_sp_61556","61556"
"Streptomyces_himastatinicus_61557","61557"
"Salinicoccus_roseus_61554","61554"
"Cloacamonas_acidaminovorans_61555","61555"
"Pyrinomonas_methylaliphatogenes_61552","61552"
"Glaciecola_sp_61553","61553"
"Polynucleobacter_necessarius_61550","61550"
"Arthrobacter_chlorophenolicus_61551","61551"
"Bacillus_coagulans_55543","55543"
"Sphingomonas_wittichii_55547","55547"
"Streptomyces_pristinaespiralis_61558","61558"
"Natranaerobius_thermophilus_61559","61559"
"Mycobacterium_hassiacum_58951","58951"
"Bacillus_sp_60397","60397"
"Fusobacterium_nucleatum_60396","60396"
"Brevibacillus_panacihumi_60395","60395"
"Vagococcus_lutrae_60394","60394"
"Sinorhizobium_americanum_60393","60393"
"Betaproteobacteria_bacterium_60392","60392"
"Thermotoga_profunda_60391","60391"
"Thermotoga_caldifontis_60390","60390"
"Butyrivibrio_sp_60399","60399"
"Butyrivibrio_sp_60398","60398"
"Streptococcus_constellatus_57767","57767"
"Sulfurospirillum_cavolei_57760","57760"
"Vibrio_jasicida_57763","57763"
"Lachnospira_multipara_55890","55890"
"Veillonella_montpellierensis_56010","56010"
"Bryobacter_aggregatus_60173","60173"
"Streptococcus_mitis_60172","60172"
"Streptococcus_mitis_60171","60171"
"Streptococcus_mitis_60170","60170"
"Flavobacterium_sp_60177","60177"
"Flavobacterium_saliperosum_60176","60176"
"Flavobacterium_cauense_60175","60175"
"Laceyella_sacchari_60174","60174"
"Bifidobacterium_bombi_60179","60179"
"Mycobacterium_septicum_60178","60178"
"Neisseria_meningitidis_57493","57493"
"Acinetobacter_ursingii_57496","57496"
"Butyrivibrio_proteoclasticus_57497","57497"
"Acinetobacter_sp_57495","57495"
"Thioalkalivibrio_sp_57499","57499"
"Desulfovibrio_gigas_44737","44737"
"Enterococcus_cecorum_44736","44736"
"Enterococcus_columbae_44734","44734"
"Flavobacterium_rivuli_44732","44732"
"Flavobacterium_subsaxonicum_44731","44731"
"Flavobacterium_suncheonense_44730","44730"
"Lactobacillus_apodemi_59722","59722"
"Lactobacillus_nodensis_59723","59723"
"Lactobacillus_composti_59720","59720"
"Lactobacillus_hayakitensis_59721","59721"
"Methylobacillus_glycogenes_59726","59726"
"Bacillus_wakoensis_59727","59727"
"Bacillus_mannanilyticus_59724","59724"
"Sneathiella_glossodoripedis_59725","59725"
"Butyrivibrio_sp_59898","59898"
"Butyrivibrio_sp_59899","59899"
"Bacillus_hemicellulosilyticus_59728","59728"
"Psychrobacter_sp_45027","45027"
"Streptococcus_equi_57942","57942"
"Paenibacillus_sp_57943","57943"
"Pseudomonas_umsongensis_57944","57944"
"Vibrio_variabilis_57947","57947"
"Wolbachia_endosymbiont_54269","54269"
"Arthrobacter_aurescens_54916","54916"
"Vibrio_orientalis_33744","33744"
"Tenacibaculum_ovolyticum_59098","59098"
"Tepidiphilus_margaritifer_59099","59099"
"Streptococcus_plurextorum_59090","59090"
"Streptococcus_porci_59091","59091"
"Streptococcus_thoraltensis_59092","59092"
"Streptomyces_flavidovirens_59093","59093"
"Streptomyces_scabrisporus_59094","59094"
"Streptomyces_vitaminophilus_59095","59095"
"Sulfurihydrogenibium_subterraneum_59096","59096"
"Sulfurospirillum_arcachonense_59097","59097"
"Acinetobacter_sp_59555","59555"
"Acinetobacter_pittii_59554","59554"
"Acinetobacter_sp_59557","59557"
"Sulfitobacter_donghicola_42741","42741"
"Acinetobacter_sp_59556","59556"
"Cupriavidus_necator_59551","59551"
"Photobacterium_sp_59550","59550"
"Acinetobacter_calcoaceticus_59553","59553"
"Acinetobacter_lwoffii_59552","59552"
"Liberibacter_asiaticus_50340","50340"
"Rhizobium_sullae_58413","58413"
"Rhizobium_giardinii_58412","58412"
"Acetobacter_tropicalis_58411","58411"
"Mesorhizobium_sp_58410","58410"
"Arthromitus_sp_58417","58417"
"Sinorhizobium_terangae_58416","58416"
"Sinorhizobium_meliloti_58415","58415"
"Rhizobium_leucaenae_58414","58414"
"Clostridium_sp_58419","58419"
"Flavobacterium_columnare_58418","58418"
